ID,Store ID,Total Price,Base Price,Units Sold
88359,8023,133.95,133.95,101
88360,8023,141.075,141.075,282
88364,8023,210.1875,210.1875,194
88365,8023,327.0375,327.0375,97
88366,8023,191.6625,212.325,256
88367,8023,205.9125,205.9125,24
88368,8023,205.9125,205.9125,25
88370,8023,234.4125,234.4125,90
88371,8023,227.2875,227.2875,76
88372,8023,228,228,57
88373,8023,355.5375,498.0375,45
88374,8023,355.5375,498.0375,111
88375,8023,357.675,498.0375,178
88376,8023,454.575,454.575,15
88377,8023,160.3125,160.3125,38
88379,8023,284.2875,355.5375,33
88380,8058,87.6375,104.7375,89
88381,8058,88.35,105.45,101
88383,8058,133.2375,133.2375,33
88384,8058,134.6625,134.6625,45
88385,8058,141.075,141.075,104
88388,8058,343.425,343.425,21
88389,8058,210.1875,210.1875,57
88390,8058,327.0375,327.0375,16
88391,8058,189.525,215.175,148
88392,8058,205.9125,205.9125,13
88393,8058,205.9125,205.9125,9
88394,8058,234.4125,234.4125,55
88395,8058,227.2875,227.2875,23
88398,8058,355.5375,498.0375,70
88399,8058,355.5375,498.0375,78
88403,8222,87.6375,104.7375,245
88404,8222,89.0625,104.025,169
88405,8222,88.35,105.45,139
88406,8222,112.575,112.575,16
88408,8222,133.95,133.95,67
88409,8222,133.2375,133.2375,81
88410,8222,142.5,142.5,194
88412,8222,210.1875,210.1875,125
88413,8222,327.0375,327.0375,55
88414,8222,190.95,207.3375,245
88415,8222,205.9125,205.9125,18
88416,8222,205.9125,205.9125,1
88418,8222,222.3,222.3,89
88419,8222,210.1875,210.1875,106
88421,8222,355.5375,498.0375,60
88422,8222,358.3875,498.0375,77
88423,8222,355.5375,498.0375,126
88425,8222,160.3125,160.3125,36
88428,8121,84.7875,84.7875,60
88432,8121,131.8125,131.8125,26
88433,8121,129.675,129.675,56
88434,8121,138.225,138.225,18
88435,8121,232.9875,232.9875,26
88436,8121,235.8375,235.8375,33
88437,8121,237.2625,237.2625,24
88438,8121,198.7875,198.7875,81
88439,8121,295.6875,295.6875,37
88440,8121,178.8375,227.2875,95
88441,8121,205.9125,205.9125,12
88442,8121,205.9125,205.9125,11
88444,8121,205.2,205.2,65
88445,8121,213.0375,213.0375,53
88446,8121,212.325,212.325,44
88447,8121,355.5375,469.5375,13
88448,8121,355.5375,469.5375,37
88449,8121,357.675,469.5375,78
88450,8218,85.5,69.825,43
88451,8218,84.075,69.825,52
88453,8218,128.25,128.25,9
88454,8218,131.1,131.1,21
88455,8218,137.5125,137.5125,35
88456,8218,237.2625,237.2625,7
88459,8218,198.7875,198.7875,61
88460,8218,295.6875,295.6875,11
88461,8218,178.125,213.0375,77
88462,8218,205.9125,205.9125,16
88465,8218,213.0375,213.0375,44
88466,8218,212.325,212.325,32
88469,8218,355.5375,469.5375,28
88472,8317,83.3625,70.5375,71
88473,8317,85.5,85.5,36
88476,8317,132.525,132.525,17
88477,8317,128.9625,128.9625,47
88478,8317,138.9375,138.9375,60
88479,8317,231.5625,231.5625,10
88482,8317,198.7875,198.7875,152
88483,8317,295.6875,295.6875,54
88484,8317,179.55,214.4625,172
88485,8317,205.9125,205.9125,72
88486,8317,205.9125,205.9125,61
88488,8317,205.2,205.2,73
88489,8317,213.0375,213.0375,62
88490,8317,212.325,212.325,32
88491,8317,355.5375,469.5375,20
88492,8317,358.3875,469.5375,54
88493,8317,355.5375,469.5375,57
88495,8317,144.6375,144.6375,26
88496,8317,213.0375,213.0375,22
88497,8317,213.0375,213.0375,38
88500,8319,119.7,119.7,10
88501,8319,129.675,129.675,57
88502,8319,139.65,139.65,37
88504,8319,236.55,236.55,43
88505,8319,198.7875,198.7875,44
88506,8319,312.7875,312.7875,13
88507,8319,183.825,234.4125,32
88508,8319,240.825,240.825,11
88509,8319,223.725,223.725,32
88512,8319,355.5375,469.5375,26
88517,8392,109.0125,109.0125,4
88518,8392,126.825,126.825,12
88519,8392,130.3875,130.3875,13
88520,8392,136.8,136.8,41
88521,8392,237.2625,237.2625,17
88523,8392,198.7875,198.7875,41
88524,8392,312.7875,312.7875,15
88525,8392,178.125,234.4125,44
88528,8392,240.825,240.825,13
88529,8392,227.2875,227.2875,29
88532,8392,355.5375,469.5375,21
88533,8398,87.6375,105.45,172
88534,8398,88.35,103.3125,94
88535,8398,89.0625,106.1625,109
88537,8398,134.6625,134.6625,45
88538,8398,133.2375,133.2375,56
88539,8398,139.65,139.65,135
88542,8398,210.1875,210.1875,78
88543,8398,327.0375,327.0375,30
88544,8398,191.6625,217.3125,109
88545,8398,205.9125,205.9125,9
88547,8398,255.7875,255.7875,45
88548,8398,268.6125,268.6125,20
88549,8398,268.6125,268.6125,11
88550,8398,355.5375,498.0375,53
88551,8398,357.675,498.0375,97
88552,8398,355.5375,498.0375,136
88553,8398,160.3125,160.3125,14
88555,8400,89.0625,104.7375,94
88556,8400,89.0625,104.7375,70
88557,8400,88.35,106.1625,34
88559,8400,131.1,131.1,25
88560,8400,134.6625,134.6625,44
88561,8400,141.075,141.075,59
88565,8400,210.1875,210.1875,58
88566,8400,327.0375,327.0375,31
88567,8400,204.4875,234.4125,63
88568,8400,222.3,222.3,43
88569,8400,213.0375,213.0375,64
88570,8400,213.0375,213.0375,46
88571,8400,355.5375,498.0375,25
88573,8400,355.5375,498.0375,61
88574,8422,81.9375,81.9375,35
88575,8422,84.7875,84.7875,36
88578,8422,125.4,125.4,22
88579,8422,141.7875,141.7875,25
88583,8422,195.9375,195.9375,102
88584,8422,295.6875,295.6875,29
88585,8422,178.125,200.2125,122
88586,8422,205.9125,205.9125,25
88587,8422,205.9125,205.9125,26
88588,8422,205.2,205.2,35
88589,8422,213.0375,213.0375,35
88590,8422,212.325,212.325,51
88592,8422,355.5375,469.5375,20
88593,8422,355.5375,469.5375,28
88596,8438,84.075,85.5,129
88597,8438,83.3625,86.925,94
88598,8438,81.9375,81.9375,43
88600,8438,126.825,126.825,35
88601,8438,128.25,128.25,49
88602,8438,138.9375,138.9375,43
88603,8438,227.2875,227.2875,13
88604,8438,232.275,232.275,24
88605,8438,232.275,232.275,45
88606,8438,198.7875,198.7875,128
88607,8438,312.7875,312.7875,23
88608,8438,178.125,199.5,132
88609,8438,205.9125,205.9125,23
88610,8438,205.9125,205.9125,19
88612,8438,240.825,240.825,33
88613,8438,227.2875,227.2875,52
88614,8438,227.2875,227.2875,35
88615,8438,355.5375,469.5375,51
88616,8438,366.9375,469.5375,44
88617,8438,358.3875,469.5375,58
88618,8438,476.6625,476.6625,12
88620,8555,79.8,79.8,17
88621,8555,84.075,84.075,25
88625,8555,131.1,131.1,38
88626,8555,140.3625,140.3625,47
88630,8555,198.7875,198.7875,58
88631,8555,295.6875,295.6875,10
88632,8555,178.125,227.2875,40
88635,8555,227.2875,227.2875,20
88636,8555,201.6375,201.6375,24
88639,8555,381.1875,469.5375,27
88640,8562,89.0625,105.45,165
88641,8562,88.35,105.45,173
88642,8562,89.0625,104.025,54
88644,8562,132.525,132.525,52
88645,8562,134.6625,134.6625,67
88646,8562,141.7875,141.7875,144
88650,8562,210.1875,210.1875,135
88651,8562,327.0375,327.0375,48
88652,8562,191.6625,204.4875,186
88653,8562,205.9125,205.9125,21
88654,8562,205.9125,205.9125,21
88655,8562,234.4125,234.4125,50
88656,8562,223.0125,223.0125,87
88657,8562,228,228,62
88658,8562,355.5375,498.0375,22
88659,8562,355.5375,498.0375,42
88660,8562,355.5375,498.0375,99
88661,8562,160.3125,160.3125,40
88666,8869,88.35,105.45,197
88667,8869,88.35,105.45,129
88668,8869,89.0625,104.025,92
88671,8869,133.2375,133.2375,40
88672,8869,133.95,133.95,50
88673,8869,141.075,141.075,107
88674,8869,213.0375,342.7125,1
88677,8869,210.1875,210.1875,78
88678,8869,327.0375,327.0375,76
88679,8869,192.375,195.9375,185
88682,8869,213.0375,213.0375,84
88683,8869,213.0375,213.0375,42
88684,8869,213.0375,213.0375,50
88686,8869,355.5375,498.0375,99
88687,8869,358.3875,498.0375,155
88688,8869,213.0375,213.0375,20
88690,8991,87.6375,87.6375,74
88691,8991,86.925,69.825,101
88692,8991,86.925,69.825,41
88694,8991,130.3875,130.3875,28
88695,8991,132.525,132.525,34
88696,8991,138.9375,138.9375,78
88697,8991,233.7,233.7,17
88698,8991,229.425,229.425,33
88699,8991,232.275,232.275,38
88700,8991,198.7875,198.7875,127
88701,8991,295.6875,295.6875,26
88702,8991,178.125,223.0125,147
88703,8991,205.9125,205.9125,32
88704,8991,205.9125,205.9125,36
88705,8991,205.2,205.2,63
88706,8991,213.0375,213.0375,50
88707,8991,212.325,212.325,40
88708,8991,362.6625,469.5375,24
88709,8991,355.5375,469.5375,47
88710,8991,361.95,469.5375,77
88711,8991,462.4125,462.4125,7
88712,8991,140.3625,140.3625,22
88714,8991,213.0375,213.0375,13
88715,8911,83.3625,69.825,82
88716,8911,84.7875,69.825,48
88718,8911,129.675,129.675,11
88719,8911,128.9625,128.9625,31
88720,8911,139.65,139.65,32
88721,8911,228,228,33
88723,8911,231.5625,232.9875,37
88724,8911,198.7875,198.7875,77
88725,8911,295.6875,295.6875,14
88726,8911,179.55,227.2875,54
88727,8911,205.2,205.2,35
88728,8911,213.0375,213.0375,31
88729,8911,212.325,212.325,27
88731,8911,355.5375,469.5375,19
88732,8911,355.5375,469.5375,37
88733,9001,89.0625,106.875,9
88741,9001,213.0375,213.0375,38
88745,9043,87.6375,105.45,136
88746,9043,89.0625,105.45,99
88747,9043,89.0625,104.7375,61
88749,9043,131.8125,131.8125,28
88750,9043,133.95,133.95,42
88751,9043,142.5,142.5,95
88753,9043,210.1875,210.1875,92
88754,9043,327.0375,327.0375,23
88755,9043,191.6625,225.15,70
88756,9043,205.9125,205.9125,13
88758,9043,234.4125,234.4125,50
88759,9043,227.2875,227.2875,41
88760,9043,228,228,9
88763,9043,355.5375,498.0375,76
88765,9043,160.3125,160.3125,13
88766,9092,81.9375,81.9375,63
88767,9092,84.7875,84.7875,46
88768,9092,131.1,131.1,5
88769,9092,133.2375,133.2375,31
88770,9092,140.3625,140.3625,36
88771,9092,232.9875,232.9875,5
88772,9092,198.7875,198.7875,72
88773,9092,295.6875,295.6875,26
88774,9092,178.125,227.2875,129
88775,9092,205.9125,205.9125,21
88776,9092,205.9125,205.9125,19
88777,9092,205.2,205.2,52
88778,9092,213.0375,213.0375,55
88779,9092,212.325,212.325,23
88780,9092,355.5375,469.5375,34
88781,9092,355.5375,469.5375,34
88782,9092,358.3875,469.5375,63
88785,9092,213.0375,213.0375,24
88786,9092,213.0375,213.0375,52
88787,9112,89.0625,104.025,370
88788,9112,88.35,102.6,447
88789,9112,89.0625,104.7375,316
88792,9112,133.2375,133.2375,58
88793,9112,133.95,133.95,81
88794,9112,141.7875,141.7875,145
88797,9112,336.3,336.3,20
88798,9112,210.1875,210.1875,144
88799,9112,327.0375,327.0375,52
88800,9112,192.375,204.4875,406
88801,9112,205.9125,205.9125,27
88805,9112,222.3,222.3,50
88806,9112,213.0375,213.0375,50
88807,9112,200.2125,236.55,45
88809,9112,355.5375,498.0375,68
88810,9112,355.5375,498.0375,93
88812,9112,160.3125,160.3125,37
88813,9112,284.2875,355.5375,16
88815,9132,69.825,69.825,5
88817,9132,131.1,131.1,21
88818,9132,130.3875,130.3875,44
88820,9132,225.8625,225.8625,14
88822,9132,198.7875,198.7875,61
88823,9132,295.6875,295.6875,15
88824,9132,178.125,213.0375,48
88825,9132,205.2,205.2,20
88826,9132,213.0375,213.0375,49
88827,9132,212.325,212.325,33
88833,9147,88.35,104.7375,169
88834,9147,89.0625,104.7375,121
88835,9147,88.35,104.025,132
88837,9147,133.95,133.95,45
88838,9147,134.6625,134.6625,59
88839,9147,141.7875,141.7875,140
88843,9147,210.1875,210.1875,64
88844,9147,327.0375,327.0375,23
88845,9147,192.375,228.7125,124
88848,9147,213.0375,213.0375,66
88849,9147,213.0375,213.0375,65
88851,9147,364.0875,498.0375,26
88853,9147,359.1,498.0375,63
88854,9147,163.1625,163.1625,18
88856,9164,88.35,104.025,329
88857,9164,88.35,104.7375,310
88858,9164,88.35,106.875,163
88859,9164,134.6625,134.6625,23
88860,9164,133.95,133.95,32
88861,9164,141.075,166.725,112
88863,9164,210.1875,210.1875,83
88864,9164,327.0375,327.0375,36
88865,9164,190.2375,210.9,143
88866,9164,205.9125,205.9125,18
88867,9164,205.9125,205.9125,14
88868,9164,234.4125,234.4125,58
88869,9164,227.2875,227.2875,51
88870,9164,228,228,36
88872,9164,355.5375,498.0375,46
88873,9164,355.5375,498.0375,109
88874,9164,454.575,454.575,1
88875,9164,160.3125,160.3125,23
88878,9178,131.8125,131.8125,12
88883,9178,198.7875,198.7875,54
88886,9178,205.2,205.2,1
88887,9178,213.0375,213.0375,50
88888,9178,212.325,212.325,35
88890,9178,376.2,469.5375,17
88892,9190,83.3625,83.3625,72
88893,9190,79.0875,88.35,30
88895,9190,111.8625,111.8625,20
88896,9190,133.2375,133.2375,25
88897,9190,132.525,132.525,60
88898,9190,138.225,138.225,59
88899,9190,236.55,236.55,36
88900,9190,237.975,237.975,24
88902,9190,198.7875,198.7875,186
88903,9190,312.7875,312.7875,63
88904,9190,178.125,227.2875,132
88905,9190,205.9125,205.9125,56
88906,9190,205.9125,205.9125,43
88909,9190,240.825,240.825,49
88910,9190,227.2875,227.2875,58
88911,9190,227.2875,227.2875,45
88913,9190,355.5375,469.5375,73
88914,9190,358.3875,469.5375,61
88918,9221,84.075,84.075,44
88920,9221,79.0875,79.0875,17
88921,9221,128.9625,128.9625,20
88922,9221,128.25,128.25,38
88923,9221,136.0875,136.0875,58
88925,9221,235.125,232.275,52
88926,9221,233.7,230.1375,61
88927,9221,198.7875,198.7875,59
88928,9221,312.7875,312.7875,16
88929,9221,178.125,215.175,71
88931,9221,205.9125,205.9125,7
88932,9221,240.825,240.825,23
88933,9221,227.2875,227.2875,17
88934,9221,227.2875,227.2875,16
88937,9250,89.0625,104.7375,232
88938,9250,89.0625,99.0375,215
88939,9250,89.0625,106.875,22
88942,9250,134.6625,134.6625,42
88943,9250,134.6625,134.6625,54
88944,9250,142.5,142.5,154
88947,9250,351.2625,351.2625,17
88948,9250,210.1875,210.1875,94
88949,9250,327.0375,327.0375,40
88950,9250,193.0875,218.025,193
88951,9250,205.9125,205.9125,11
88952,9250,205.9125,205.9125,5
88953,9250,213.0375,213.0375,70
88954,9250,213.0375,213.0375,72
88955,9250,213.0375,213.0375,37
88957,9250,355.5375,498.0375,99
88958,9250,355.5375,498.0375,93
88960,9250,163.875,163.875,14
88963,9273,81.9375,66.2625,80
88964,9273,87.6375,87.6375,15
88965,9273,88.35,88.35,4
88968,9273,131.8125,131.8125,7
88969,9273,127.5375,127.5375,54
88970,9273,139.65,139.65,21
88971,9273,232.275,232.275,23
88972,9273,234.4125,234.4125,28
88973,9273,230.85,230.85,18
88974,9273,198.7875,198.7875,60
88975,9273,234.4125,234.4125,22
88976,9273,178.125,217.3125,88
88977,9273,205.9125,205.9125,12
88978,9273,205.9125,205.9125,18
88980,9273,205.9125,205.9125,38
88981,9273,191.6625,191.6625,29
88982,9273,355.5375,469.5375,17
88983,9273,355.5375,469.5375,37
88984,9273,355.5375,469.5375,39
88986,9279,83.3625,69.825,105
88987,9279,83.3625,68.4,92
88988,9279,82.65,68.4,39
88989,9279,132.525,132.525,16
88990,9279,128.9625,128.9625,41
88991,9279,139.65,139.65,29
88992,9279,228.7125,284.2875,61
88993,9279,232.9875,279.3,68
88994,9279,233.7,281.4375,51
88995,9279,198.7875,198.7875,86
88996,9279,295.6875,295.6875,15
88997,9279,178.125,220.1625,92
88998,9279,205.9125,205.9125,10
88999,9279,205.9125,205.9125,12
89000,9279,205.2,205.2,54
89001,9279,213.0375,213.0375,39
89002,9279,212.325,212.325,41
89004,9279,360.525,469.5375,35
89005,9279,363.375,469.5375,21
89007,9279,142.5,142.5,15
89008,9281,86.925,86.925,48
89009,9281,84.7875,86.2125,45
89011,9281,128.25,128.25,23
89012,9281,126.1125,126.1125,70
89013,9281,138.9375,138.9375,46
89016,9281,198.7875,198.7875,85
89017,9281,312.7875,312.7875,20
89018,9281,178.125,215.8875,80
89021,9281,240.825,240.825,13
89022,9281,190.95,178.125,21
89026,9281,355.5375,469.5375,12
89027,9281,142.5,142.5,4
89028,9281,213.0375,213.0375,4
89029,9281,213.0375,213.0375,4
89030,9328,81.225,81.225,69
89031,9328,82.65,82.65,42
89032,9328,81.9375,81.9375,24
89033,9328,131.8125,131.8125,12
89034,9328,128.25,128.25,32
89035,9328,138.225,138.225,36
89036,9328,234.4125,234.4125,11
89037,9328,228,228,10
89038,9328,232.9875,232.9875,7
89039,9328,198.7875,198.7875,104
89040,9328,312.7875,312.7875,26
89041,9328,178.125,212.325,61
89043,9328,205.9125,205.9125,16
89044,9328,240.825,240.825,26
89045,9328,227.2875,227.2875,23
89046,9328,227.2875,227.2875,27
89049,9328,355.5375,469.5375,39
89050,9328,142.5,142.5,14
89052,9328,213.0375,213.0375,14
89053,9371,88.35,105.45,120
89054,9371,89.0625,105.45,60
89055,9371,89.775,106.1625,35
89057,9371,132.525,132.525,36
89058,9371,133.95,133.95,33
89059,9371,141.7875,164.5875,79
89062,9371,318.4875,318.4875,12
89063,9371,210.1875,210.1875,26
89064,9371,327.0375,327.0375,20
89065,9371,191.6625,218.025,70
89066,9371,234.4125,234.4125,32
89067,9371,227.2875,227.2875,24
89072,9442,89.0625,105.45,96
89073,9442,88.35,104.025,95
89074,9442,129.675,129.675,25
89075,9442,133.2375,133.2375,33
89076,9442,141.075,141.075,80
89079,9442,210.1875,210.1875,46
89080,9442,327.0375,327.0375,25
89081,9442,190.95,197.3625,130
89084,9442,234.4125,234.4125,19
89085,9442,227.2875,227.2875,20
89089,9442,160.3125,160.3125,19
89090,9430,89.0625,104.7375,181
89091,9430,88.35,106.875,138
89092,9430,89.0625,104.025,73
89094,9430,133.2375,133.2375,17
89095,9430,133.95,133.95,53
89096,9430,141.7875,141.7875,89
89097,9430,210.1875,210.1875,75
89098,9430,327.0375,327.0375,39
89099,9430,191.6625,205.9125,94
89102,9430,222.3,222.3,32
89103,9430,176.7,213.0375,60
89104,9430,177.4125,213.0375,40
89106,9430,355.5375,498.0375,25
89107,9430,355.5375,498.0375,36
89108,9430,160.3125,160.3125,10
89109,9430,213.0375,213.0375,23
89112,9439,83.3625,69.1125,40
89113,9439,82.65,66.2625,63
89114,9439,121.125,121.125,11
89115,9439,128.9625,128.9625,38
89120,9439,198.7875,198.7875,45
89121,9439,295.6875,295.6875,8
89123,9439,205.2,205.2,15
89124,9439,213.0375,213.0375,26
89125,9439,212.325,212.325,14
89128,9425,84.075,69.825,80
89129,9425,85.5,69.825,47
89130,9425,134.6625,134.6625,3
89132,9425,138.225,138.225,10
89134,9425,198.7875,198.7875,48
89135,9425,295.6875,295.6875,13
89136,9425,175.9875,213.75,66
89137,9425,205.9125,205.9125,26
89138,9425,205.9125,205.9125,19
89139,9425,205.2,205.2,39
89140,9425,213.0375,213.0375,29
89141,9425,212.325,212.325,19
89144,9425,355.5375,469.5375,8
89146,9425,213.0375,213.0375,18
89148,9432,82.65,69.1125,59
89149,9432,84.075,69.825,58
89150,9432,83.3625,70.5375,65
89151,9432,111.15,111.15,14
89153,9432,131.8125,131.8125,7
89154,9432,129.675,129.675,38
89155,9432,139.65,139.65,32
89156,9432,230.85,230.85,19
89158,9432,233.7,233.7,18
89159,9432,198.7875,198.7875,83
89160,9432,253.65,295.6875,10
89161,9432,178.8375,227.2875,74
89163,9432,205.9125,205.9125,4
89164,9432,205.2,205.2,37
89165,9432,213.0375,213.0375,45
89166,9432,212.325,212.325,31
89168,9432,355.5375,469.5375,38
89169,9432,359.1,469.5375,48
89172,9436,81.225,81.225,31
89177,9436,128.9625,128.9625,23
89178,9436,134.6625,134.6625,21
89179,9436,229.425,229.425,18
89180,9436,228.7125,228.7125,45
89181,9436,235.125,235.125,30
89182,9436,198.7875,198.7875,64
89183,9436,299.9625,299.9625,17
89184,9436,178.125,200.925,60
89185,9436,240.825,240.825,14
89186,9436,227.2875,227.2875,21
89190,9436,355.5375,469.5375,16
89191,9456,85.5,85.5,45
89192,9456,85.5,85.5,27
89193,9456,85.5,85.5,12
89194,9456,128.25,128.25,11
89195,9456,132.525,132.525,48
89196,9456,138.9375,138.9375,38
89197,9456,235.125,235.125,14
89198,9456,237.975,237.975,17
89199,9456,198.7875,198.7875,63
89200,9456,295.6875,295.6875,7
89201,9456,178.125,207.3375,71
89202,9456,205.9125,205.9125,14
89205,9456,213.0375,213.0375,43
89206,9456,212.325,212.325,59
89209,9456,355.5375,469.5375,32
89211,9479,82.65,82.65,76
89212,9479,83.3625,83.3625,110
89215,9479,133.2375,133.2375,17
89216,9479,130.3875,130.3875,33
89217,9479,141.075,141.075,47
89218,9479,234.4125,234.4125,19
89219,9479,235.125,235.125,26
89220,9479,236.55,236.55,24
89221,9479,193.0875,193.0875,91
89222,9479,312.7875,312.7875,39
89223,9479,178.125,222.3,76
89224,9479,205.9125,205.9125,43
89225,9479,205.9125,205.9125,37
89226,9479,240.825,240.825,46
89227,9479,227.2875,227.2875,28
89228,9479,227.2875,227.2875,43
89230,9479,355.5375,469.5375,32
89231,9479,355.5375,469.5375,52
89232,9479,143.925,142.5,40
89233,9481,88.35,103.3125,184
89234,9481,88.35,88.35,197
89235,9481,88.35,106.1625,87
89237,9481,133.95,133.95,55
89238,9481,133.2375,133.2375,73
89239,9481,141.075,141.075,175
89242,9481,348.4125,348.4125,18
89243,9481,209.475,209.475,88
89244,9481,327.0375,327.0375,59
89245,9481,193.0875,220.875,153
89248,9481,234.4125,234.4125,70
89249,9481,223.725,223.725,48
89253,9481,355.5375,498.0375,90
89257,9490,81.9375,85.5,79
89258,9490,82.65,88.35,63
89259,9490,84.7875,84.7875,10
89261,9490,134.6625,134.6625,10
89262,9490,133.2375,133.2375,37
89263,9490,135.375,135.375,44
89266,9490,198.7875,198.7875,68
89267,9490,312.7875,312.7875,24
89268,9490,174.5625,225.15,49
89269,9490,205.9125,205.9125,33
89270,9490,205.9125,205.9125,30
89271,9490,240.825,240.825,33
89272,9490,227.2875,227.2875,25
89276,9490,355.5375,469.5375,17
89278,9498,79.8,79.8,24
89279,9498,83.3625,83.3625,23
89281,9498,109.0125,109.0125,8
89282,9498,126.825,126.825,39
89283,9498,126.1125,126.1125,52
89284,9498,136.0875,136.0875,61
89287,9498,198.7875,198.7875,125
89288,9498,312.7875,312.7875,15
89289,9498,178.125,219.45,112
89291,9498,240.825,240.825,19
89292,9498,227.2875,227.2875,62
89293,9498,227.2875,227.2875,42
89296,9498,364.8,469.5375,53
89299,9532,82.65,85.5,105
89300,9532,80.5125,88.35,91
89301,9532,81.225,86.2125,49
89303,9532,124.6875,124.6875,12
89304,9532,129.675,129.675,51
89305,9532,138.9375,138.9375,60
89306,9532,228,228,39
89307,9532,233.7,233.7,32
89308,9532,230.85,230.85,44
89309,9532,198.7875,198.7875,89
89310,9532,312.7875,312.7875,24
89311,9532,180.2625,222.3,127
89312,9532,205.9125,205.9125,26
89314,9532,240.825,240.825,32
89315,9532,227.2875,227.2875,15
89316,9532,227.2875,227.2875,23
89317,9532,357.675,469.5375,86
89318,9532,357.675,469.5375,76
89319,9532,358.3875,469.5375,66
89321,9578,88.35,105.45,93
89322,9578,88.35,103.3125,98
89325,9578,133.95,133.95,18
89326,9578,131.8125,131.8125,28
89327,9578,141.075,141.075,70
89329,9578,210.1875,210.1875,48
89330,9578,327.0375,327.0375,13
89331,9578,193.0875,225.8625,53
89334,9578,234.4125,234.4125,24
89338,9578,359.8125,498.0375,52
89341,9672,88.35,105.45,197
89342,9672,88.35,106.875,147
89343,9672,89.0625,105.45,88
89345,9672,134.6625,134.6625,28
89346,9672,133.95,133.95,37
89347,9672,142.5,142.5,105
89351,9672,205.2,205.2,63
89352,9672,327.0375,327.0375,25
89353,9672,189.525,207.3375,120
89354,9672,234.4125,234.4125,54
89355,9672,227.2875,227.2875,41
89356,9672,228,228,23
89359,9672,355.5375,498.0375,48
89361,9611,88.35,106.1625,234
89362,9611,89.0625,105.45,206
89363,9611,89.0625,105.45,161
89366,9611,131.8125,131.8125,50
89367,9611,132.525,132.525,71
89368,9611,141.7875,141.7875,157
89370,9611,208.05,208.05,133
89371,9611,322.7625,322.7625,55
89372,9611,192.375,214.4625,142
89373,9611,205.9125,205.9125,41
89374,9611,205.9125,205.9125,28
89376,9611,234.4125,234.4125,85
89377,9611,227.2875,227.2875,76
89378,9611,228,228,46
89379,9611,355.5375,498.0375,49
89380,9611,355.5375,498.0375,72
89381,9611,356.9625,498.0375,149
89382,9611,454.575,454.575,16
89383,9611,160.3125,160.3125,20
89386,9613,88.35,104.025,306
89387,9613,88.35,106.1625,265
89388,9613,88.35,105.45,71
89389,9613,112.575,112.575,7
89391,9613,133.2375,133.2375,56
89392,9613,133.95,133.95,94
89393,9613,142.5,142.5,169
89397,9613,210.1875,210.1875,109
89398,9613,327.0375,327.0375,56
89399,9613,191.6625,193.8,202
89400,9613,205.9125,205.9125,12
89401,9613,205.9125,205.9125,18
89403,9613,234.4125,234.4125,82
89404,9613,227.2875,227.2875,59
89405,9613,228,228,29
89406,9613,355.5375,498.0375,45
89407,9613,355.5375,498.0375,67
89408,9613,355.5375,498.0375,131
89410,9613,160.3125,160.3125,10
89414,9632,85.5,85.5,24
89415,9632,79.0875,79.0875,45
89416,9632,83.3625,83.3625,14
89417,9632,109.0125,109.0125,4
89418,9632,131.8125,131.8125,23
89419,9632,131.1,131.1,30
89420,9632,136.8,136.8,43
89423,9632,198.7875,198.7875,130
89424,9632,295.6875,295.6875,14
89425,9632,178.125,218.7375,44
89426,9632,205.9125,205.9125,10
89427,9632,205.2,205.2,26
89429,9632,212.325,212.325,58
89432,9632,355.5375,469.5375,39
89434,9680,84.075,84.075,26
89435,9680,86.2125,86.2125,33
89437,9680,128.25,128.25,6
89438,9680,131.8125,131.8125,32
89439,9680,140.3625,140.3625,18
89442,9680,198.7875,198.7875,46
89443,9680,295.6875,295.6875,7
89444,9680,178.125,209.475,38
89447,9680,205.2,205.2,28
89448,9680,213.0375,213.0375,47
89449,9680,212.325,212.325,30
89451,9680,355.5375,469.5375,11
89452,9680,355.5375,469.5375,29
89453,9700,89.0625,106.875,15
89456,9700,134.6625,134.6625,7
89458,9700,210.1875,210.1875,14
89460,9700,210.1875,234.4125,11
89462,9700,213.0375,213.0375,31
89466,9713,88.35,112.575,165
89467,9713,89.0625,104.7375,114
89468,9713,88.35,99.0375,88
89469,9713,133.95,133.95,23
89470,9713,133.95,133.95,41
89471,9713,141.7875,141.7875,116
89475,9713,210.1875,210.1875,66
89476,9713,327.0375,327.0375,41
89477,9713,191.6625,228,118
89478,9713,205.9125,205.9125,16
89479,9713,205.9125,205.9125,7
89480,9713,234.4125,234.4125,45
89481,9713,225.8625,225.8625,44
89483,9713,366.225,498.0375,38
89484,9713,359.8125,498.0375,54
89485,9713,355.5375,498.0375,71
89488,9731,89.0625,106.875,94
89489,9731,87.6375,101.8875,65
89492,9731,134.6625,134.6625,31
89493,9731,133.2375,133.2375,30
89496,9731,210.1875,210.1875,58
89497,9731,327.0375,327.0375,21
89498,9731,188.8125,197.3625,73
89501,9731,213.0375,213.0375,58
89502,9731,213.0375,213.0375,23
89503,9731,213.0375,213.0375,15
89506,9731,355.5375,498.0375,39
89509,9745,88.35,99.0375,212
89510,9745,88.35,98.325,121
89511,9745,88.35,105.45,49
89513,9745,133.2375,133.2375,46
89514,9745,134.6625,134.6625,52
89515,9745,141.7875,168.15,146
89518,9745,210.1875,210.1875,95
89519,9745,327.0375,327.0375,44
89520,9745,191.6625,207.3375,120
89521,9745,205.9125,205.9125,18
89523,9745,234.4125,234.4125,49
